Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3447,51,Female,Boots,Footwear,55,Louisiana,1,Purple,Spring,5.0,0,2-Day Shipping,0,0,20,Cash,52.0
3448,62,Female,Sandals,Footwear,58,Arkansas,2,Blue,Fall,4.3,0,Express,0,0,3,Bank Transfer,26.0
3449,18,Female,Coat,Outerwear,28,Kentucky,1,Yellow,Winter,4.1,0,Express,0,0,32,Bank Transfer,26.0
3450,48,Female,Blouse,Clothing,37,Kansas,2,Brown,Spring,4.5,0,Standard,0,0,35,Cash,12.0
3451,20,Female,Shorts,Clothing,78,Vermont,2,Pink,Spring,3.6,0,Store Pickup,0,0,31,PayPal,12.0
3452,32,Female,Blouse,Clothing,73,Nevada,4,Silver,Fall,3.0,0,Free Shipping,0,0,13,Credit Card,1.0
3453,26,Female,Jacket,Outerwear,20,Oklahoma,2,Indigo,Spring,3.7,0,Next Day Air,0,0,3,Venmo,26.0
3454,31,Female,Shirt,Clothing,60,Alabama,3,Pink,Winter,4.3,0,Standard,0,0,48,Venmo,26.0
3455,55,Female,Handbag,Accessories,71,Louisiana,1,Lavender,Fall,4.6,0,Store Pickup,0,0,15,PayPal,26.0
3456,49,Female,T-shirt,Clothing,89,Ohio,2,Orange,Fall,4.7,0,Standard,0,0,13,Venmo,1.0
3457,42,Female,Hoodie,Clothing,53,Texas,2,Red,Fall,4.6,0,Express,0,0,21,Venmo,12.0
3458,64,Female,Jewelry,Accessories,87,Maryland,2,Gray,Summer,3.0,0,Express,0,0,29,Cash,26.0
3459,68,Female,Jewelry,Accessories,37,West Virginia,3,Violet,Spring,3.4,0,Standard,0,0,24,Venmo,4.0
3460,68,Female,Hoodie,Clothing,37,Ohio,3,Green,Fall,3.8,0,Express,0,0,21,PayPal,1.0
3461,41,Female,Scarf,Accessories,78,Indiana,2,Gold,Spring,3.1,0,Express,0,0,5,Bank Transfer,26.0
3462,51,Female,Shoes,Footwear,23,Wyoming,1,Maroon,Spring,4.4,0,Standard,0,0,47,Cash,4.0
3463,44,Female,Jeans,Clothing,73,Michigan,3,Olive,Spring,4.5,0,Standard,0,0,34,Credit Card,4.0
3464,27,Female,Jewelry,Accessories,27,Maine,2,Yellow,Fall,2.8,0,2-Day Shipping,0,0,45,PayPal,26.0
3465,36,Female,Coat,Outerwear,59,Utah,1,Peach,Winter,2.7,0,Next Day Air,0,0,12,PayPal,1.0
3466,19,Female,Backpack,Accessories,53,Iowa,2,Gold,Spring,3.4,0,Standard,0,0,31,Debit Card,52.0
3467,49,Female,Socks,Clothing,42,Maryland,1,Purple,Summer,4.6,0,Standard,0,0,43,Bank Transfer,1.0
3468,18,Female,Scarf,Accessories,45,Texas,2,Charcoal,Fall,5.0,0,Next Day Air,0,0,5,Credit Card,1.0
3469,36,Female,Sunglasses,Accessories,89,Ohio,1,Indigo,Winter,3.5,0,Standard,0,0,36,Debit Card,4.0
3470,36,Female,Socks,Clothing,85,North Dakota,3,Magenta,Fall,3.3,0,Store Pickup,0,0,12,Cash,1.0
3471,19,Female,Coat,Outerwear,69,West Virginia,1,Olive,Summer,4.5,0,Free Shipping,0,0,31,Cash,26.0
3472,43,Female,Sandals,Footwear,66,North Carolina,1,Blue,Spring,3.1,0,Store Pickup,0,0,31,Cash,26.0
3473,31,Female,Blouse,Clothing,42,Georgia,1,White,Summer,4.0,0,Free Shipping,0,0,15,Debit Card,52.0
3474,63,Female,Dress,Clothing,40,Kansas,2,Cyan,Spring,2.5,0,Express,0,0,11,Cash,52.0
3475,41,Female,Pants,Clothing,82,Maine,2,Cyan,Winter,4.4,0,Store Pickup,0,0,18,Venmo,12.0
3476,48,Female,Sneakers,Footwear,88,South Carolina,2,Orange,Spring,4.4,0,Express,0,0,9,Cash,4.0
3477,68,Female,Boots,Footwear,99,South Carolina,4,Orange,Summer,3.2,0,Free Shipping,0,0,11,Cash,52.0
3478,53,Female,Handbag,Accessories,85,Kentucky,1,Teal,Spring,3.8,0,Store Pickup,0,0,38,Debit Card,26.0
3479,36,Female,Handbag,Accessories,57,Arizona,2,Magenta,Fall,4.6,0,Store Pickup,0,0,42,PayPal,4.0
3480,46,Female,Sweater,Clothing,56,New York,1,Orange,Summer,4.9,0,Standard,0,0,41,Cash,12.0
3481,21,Female,Sandals,Footwear,79,New Hampshire,3,Peach,Winter,3.5,0,Free Shipping,0,0,45,PayPal,12.0
3482,52,Female,Socks,Clothing,67,Ohio,1,Maroon,Summer,3.4,0,Store Pickup,0,0,41,Debit Card,26.0
3483,66,Female,Gloves,Accessories,61,Hawaii,2,Gold,Winter,3.9,0,Next Day Air,0,0,35,Debit Card,52.0
3484,19,Female,Hoodie,Clothing,37,Texas,3,White,Winter,3.9,0,Express,0,0,21,Credit Card,4.0
3485,44,Female,Dress,Clothing,75,Illinois,3,Gray,Fall,4.2,0,Free Shipping,0,0,13,Credit Card,26.0
3486,50,Female,Shirt,Clothing,21,Massachusetts,4,Brown,Winter,3.4,0,Standard,0,0,23,Debit Card,26.0
3487,51,Female,Shorts,Clothing,89,North Carolina,3,Charcoal,Winter,4.9,0,Standard,0,0,6,PayPal,52.0
3488,25,Female,Sandals,Footwear,24,West Virginia,3,Beige,Fall,2.9,0,Store Pickup,0,0,39,Bank Transfer,1.0
3489,62,Female,Sweater,Clothing,27,Delaware,4,Teal,Spring,4.9,0,Store Pickup,0,0,7,Cash,4.0
3490,48,Female,Dress,Clothing,26,Idaho,3,Black,Summer,4.6,0,2-Day Shipping,0,0,32,PayPal,4.0
3491,62,Female,Boots,Footwear,82,Oregon,2,Violet,Spring,3.6,0,Store Pickup,0,0,43,Credit Card,4.0
3492,22,Female,Pants,Clothing,28,Maine,2,Orange,Winter,4.3,0,Express,0,0,15,Cash,12.0
3493,48,Female,Gloves,Accessories,65,South Dakota,2,Turquoise,Fall,4.6,0,Standard,0,0,48,Bank Transfer,1.0
3494,48,Female,Pants,Clothing,82,New Mexico,4,Black,Winter,4.7,0,Store Pickup,0,0,35,Credit Card,52.0
3495,62,Female,Scarf,Accessories,38,Washington,2,Silver,Winter,3.5,0,Free Shipping,0,0,41,PayPal,4.0
3496,24,Female,Shorts,Clothing,33,Georgia,4,Gray,Spring,2.8,0,Free Shipping,0,0,14,Cash,52.0
3497,39,Female,Shoes,Footwear,38,Idaho,2,Pink,Summer,4.0,0,Free Shipping,0,0,22,PayPal,12.0
3498,35,Female,Handbag,Accessories,48,Colorado,2,Red,Spring,4.3,0,Store Pickup,0,0,16,Venmo,4.0
3499,47,Female,Sandals,Footwear,35,Kentucky,2,Lavender,Summer,3.8,0,Standard,0,0,2,Bank Transfer,26.0
3500,22,Female,Socks,Clothing,29,New Jersey,3,Indigo,Fall,3.0,0,Next Day Air,0,0,13,PayPal,4.0
3501,38,Female,Shirt,Clothing,48,Oregon,1,Silver,Fall,4.6,0,Next Day Air,0,0,38,Debit Card,26.0
3502,53,Female,Shoes,Footwear,87,Nebraska,2,Silver,Fall,4.8,0,Standard,0,0,43,Bank Transfer,52.0
3503,31,Female,Backpack,Accessories,62,Massachusetts,2,Green,Fall,4.7,0,Next Day Air,0,0,26,Bank Transfer,4.0
3504,31,Female,Shirt,Clothing,96,Nebraska,2,Pink,Spring,3.9,0,Free Shipping,0,0,39,Cash,52.0
3505,65,Female,Handbag,Accessories,41,Hawaii,1,Violet,Fall,4.0,0,Next Day Air,0,0,50,Venmo,12.0
3506,48,Female,Jewelry,Accessories,42,Indiana,3,Red,Winter,3.7,0,2-Day Shipping,0,0,40,Bank Transfer,4.0
3507,18,Female,Shirt,Clothing,57,Illinois,3,Olive,Winter,3.7,0,2-Day Shipping,0,0,12,Cash,26.0
3508,46,Female,Handbag,Accessories,65,Colorado,1,Purple,Spring,4.2,0,Store Pickup,0,0,33,Credit Card,4.0
3509,52,Female,Pants,Clothing,54,Pennsylvania,2,Gray,Fall,4.7,0,Standard,0,0,49,Bank Transfer,52.0
3510,50,Female,T-shirt,Clothing,22,Ohio,3,Brown,Winter,4.3,0,Next Day Air,0,0,43,Venmo,26.0
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,1,Orange,Fall,4.9,0,2-Day Shipping,0,0,14,Venmo,12.0
3512,69,Female,Jewelry,Accessories,81,Mississippi,2,Blue,Summer,3.9,0,2-Day Shipping,0,0,21,Credit Card,4.0
3513,36,Female,Shirt,Clothing,46,Kentucky,2,White,Fall,3.4,0,Free Shipping,0,0,31,Debit Card,4.0
3514,30,Female,Blouse,Clothing,74,Alaska,4,Charcoal,Spring,4.2,0,Store Pickup,0,0,29,Credit Card,26.0
3515,25,Female,Sneakers,Footwear,50,Georgia,4,Gray,Winter,4.7,0,Express,0,0,32,Cash,12.0
3516,19,Female,Dress,Clothing,80,South Dakota,4,Charcoal,Winter,4.0,0,Next Day Air,0,0,16,Debit Card,26.0
3517,34,Female,Boots,Footwear,56,South Carolina,1,White,Summer,4.0,0,Free Shipping,0,0,38,PayPal,26.0
3518,29,Female,Skirt,Clothing,69,Tennessee,2,Orange,Winter,3.1,0,Next Day Air,0,0,34,Debit Card,4.0
3519,50,Female,Shirt,Clothing,97,Colorado,2,Black,Spring,4.2,0,Standard,0,0,30,PayPal,4.0
3520,31,Female,Shorts,Clothing,66,Wisconsin,2,White,Winter,3.7,0,Next Day Air,0,0,14,Bank Transfer,26.0
3521,41,Female,Hat,Accessories,70,Georgia,1,Brown,Spring,3.1,0,Express,0,0,33,Bank Transfer,12.0
3522,52,Female,Shoes,Footwear,50,Maryland,2,Pink,Winter,3.7,0,Store Pickup,0,0,35,Venmo,52.0
3523,27,Female,Pants,Clothing,85,New Jersey,2,Yellow,Spring,3.2,0,Store Pickup,0,0,13,Cash,4.0
3524,49,Female,Backpack,Accessories,59,Nevada,2,Cyan,Summer,2.8,0,Standard,0,0,30,Cash,26.0
3525,69,Female,Pants,Clothing,74,Michigan,3,Silver,Summer,2.9,0,Free Shipping,0,0,30,Credit Card,12.0
3526,45,Female,Sunglasses,Accessories,38,Wyoming,3,Olive,Winter,3.5,0,Standard,0,0,47,Bank Transfer,1.0
3527,20,Female,Sweater,Clothing,99,Massachusetts,2,Olive,Spring,3.8,0,Express,0,0,1,PayPal,4.0
3528,25,Female,Blouse,Clothing,97,Washington,1,Charcoal,Spring,4.7,0,Free Shipping,0,0,1,Cash,52.0
3529,38,Female,Scarf,Accessories,67,Maine,3,Gray,Summer,4.5,0,Free Shipping,0,0,33,PayPal,1.0
3530,55,Female,T-shirt,Clothing,20,Montana,1,Maroon,Winter,3.9,0,Next Day Air,0,0,43,Bank Transfer,52.0
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,3,Black,Spring,3.4,0,Express,0,0,37,PayPal,52.0
3532,54,Female,Shoes,Footwear,52,North Dakota,4,Violet,Winter,4.6,0,2-Day Shipping,0,0,23,Cash,4.0
3533,61,Female,Pants,Clothing,68,Connecticut,3,Indigo,Fall,4.6,0,Standard,0,0,12,Credit Card,1.0
3534,50,Female,Sneakers,Footwear,98,Texas,3,Yellow,Fall,4.7,0,Standard,0,0,30,Venmo,26.0
3535,65,Female,Shoes,Footwear,83,Delaware,2,Gray,Fall,3.2,0,Express,0,0,7,Cash,52.0
3536,68,Female,Shorts,Clothing,51,Mississippi,2,Red,Summer,5.0,0,Express,0,0,20,Debit Card,12.0
3537,55,Female,Handbag,Accessories,21,Minnesota,3,Peach,Spring,4.5,0,Express,0,0,10,Venmo,12.0
3538,57,Female,Handbag,Accessories,92,Georgia,2,Gray,Spring,3.5,0,Standard,0,0,40,Credit Card,4.0
3539,56,Female,Shoes,Footwear,63,Iowa,1,White,Spring,4.5,0,Store Pickup,0,0,21,Venmo,12.0
3540,29,Female,Jewelry,Accessories,56,New York,1,Green,Spring,3.2,0,Express,0,0,17,Credit Card,26.0
3541,24,Female,Shorts,Clothing,95,Nevada,2,Magenta,Spring,4.6,0,Free Shipping,0,0,5,Bank Transfer,52.0
3542,59,Female,Blouse,Clothing,66,Virginia,2,Olive,Winter,4.0,0,Next Day Air,0,0,22,PayPal,1.0
3543,62,Female,Coat,Outerwear,28,Idaho,1,Olive,Spring,4.2,0,Express,0,0,5,Venmo,52.0
3544,58,Female,Hat,Accessories,83,Colorado,2,Blue,Winter,4.1,0,Standard,0,0,18,PayPal,4.0
3545,64,Female,Socks,Clothing,55,Wisconsin,4,Charcoal,Fall,3.6,0,2-Day Shipping,0,0,42,Cash,4.0
3546,48,Female,Sandals,Footwear,28,Connecticut,2,Yellow,Spring,3.7,0,2-Day Shipping,0,0,22,Debit Card,1.0
3547,60,Female,Scarf,Accessories,79,Kansas,2,Violet,Summer,3.6,0,Free Shipping,0,0,37,Bank Transfer,26.0
3548,52,Female,Scarf,Accessories,31,Pennsylvania,3,Magenta,Summer,3.8,0,Standard,0,0,23,Credit Card,1.0
3549,63,Female,Blouse,Clothing,37,Utah,2,Red,Fall,3.0,0,Standard,0,0,47,Debit Card,26.0
3550,44,Female,T-shirt,Clothing,34,Oregon,2,Cyan,Summer,3.4,0,2-Day Shipping,0,0,11,Bank Transfer,26.0
3551,63,Female,Shoes,Footwear,74,West Virginia,1,Orange,Winter,4.8,0,Standard,0,0,32,Cash,52.0
3552,66,Female,Gloves,Accessories,31,Montana,3,Black,Spring,2.6,0,Store Pickup,0,0,20,Venmo,52.0
3553,22,Female,Sunglasses,Accessories,66,Kentucky,2,Blue,Winter,2.9,0,Next Day Air,0,0,3,PayPal,4.0
3554,62,Female,Shoes,Footwear,99,Minnesota,2,Charcoal,Spring,4.9,0,Free Shipping,0,0,32,Bank Transfer,52.0
3555,39,Female,Dress,Clothing,55,Louisiana,2,Indigo,Spring,5.0,0,Free Shipping,0,0,5,Credit Card,26.0
3556,25,Female,Blouse,Clothing,23,Delaware,3,Silver,Spring,4.6,0,Next Day Air,0,0,45,Cash,4.0
3557,70,Female,Sweater,Clothing,88,Arizona,2,Brown,Fall,4.2,0,Express,0,0,43,Cash,26.0
3558,52,Female,Jacket,Outerwear,26,Nevada,2,Peach,Summer,4.9,0,Next Day Air,0,0,1,PayPal,4.0
3559,68,Female,Backpack,Accessories,94,Alaska,3,Magenta,Summer,4.8,0,Standard,0,0,9,Venmo,4.0
3560,18,Female,Shorts,Clothing,25,Utah,2,Beige,Fall,3.0,0,Next Day Air,0,0,13,Venmo,4.0
3561,18,Female,Socks,Clothing,96,Kansas,4,Violet,Fall,3.5,0,Express,0,0,5,Credit Card,1.0
3562,63,Female,Sneakers,Footwear,29,North Carolina,3,Black,Spring,3.4,0,Standard,0,0,39,Credit Card,26.0
3563,47,Female,Sneakers,Footwear,36,Maryland,2,Cyan,Winter,3.4,0,Free Shipping,0,0,7,Bank Transfer,52.0
3564,43,Female,Blouse,Clothing,90,Maine,2,Green,Summer,4.9,0,Standard,0,0,8,Credit Card,4.0
3565,60,Female,Gloves,Accessories,38,Illinois,1,Brown,Summer,4.4,0,Free Shipping,0,0,40,Venmo,1.0
3566,49,Female,Handbag,Accessories,52,Pennsylvania,1,Gray,Spring,4.2,0,Store Pickup,0,0,35,PayPal,12.0
3567,28,Female,Jeans,Clothing,88,Alaska,1,Orange,Spring,3.1,0,Next Day Air,0,0,14,Venmo,12.0
3568,32,Female,Scarf,Accessories,56,New Mexico,1,Silver,Summer,4.0,0,Next Day Air,0,0,26,Credit Card,12.0
3569,29,Female,Sandals,Footwear,71,Arkansas,2,Purple,Spring,4.8,0,Next Day Air,0,0,14,PayPal,4.0
3570,35,Female,Sandals,Footwear,94,Alaska,2,Olive,Fall,3.3,0,Express,0,0,9,Bank Transfer,26.0
3571,23,Female,Dress,Clothing,97,Louisiana,4,Teal,Winter,4.7,0,Standard,0,0,32,Debit Card,1.0
3572,70,Female,Skirt,Clothing,27,North Dakota,2,White,Summer,3.2,0,Standard,0,0,15,Bank Transfer,4.0
3573,23,Female,Shorts,Clothing,28,Rhode Island,2,Black,Spring,5.0,0,Standard,0,0,25,Credit Card,12.0
3574,43,Female,Jeans,Clothing,67,Connecticut,3,Maroon,Fall,4.9,0,Free Shipping,0,0,27,PayPal,12.0
3575,29,Female,Socks,Clothing,70,New York,2,Cyan,Fall,4.9,0,Express,0,0,39,Bank Transfer,4.0
3576,61,Female,Coat,Outerwear,95,Kentucky,2,Violet,Fall,3.7,0,Express,0,0,49,Venmo,26.0
3577,29,Female,Boots,Footwear,24,Maine,3,Yellow,Spring,3.0,0,Express,0,0,12,Venmo,26.0
3578,66,Female,Belt,Accessories,35,Missouri,1,Yellow,Winter,2.6,0,Standard,0,0,13,Bank Transfer,52.0
3579,46,Female,Shoes,Footwear,22,Georgia,3,Olive,Winter,2.6,0,Standard,0,0,22,Bank Transfer,4.0
3580,34,Female,Scarf,Accessories,66,Arizona,3,Olive,Fall,4.8,0,Standard,0,0,19,Credit Card,4.0
3581,51,Female,Blouse,Clothing,83,New Hampshire,2,Magenta,Summer,3.2,0,2-Day Shipping,0,0,3,Cash,26.0
3582,26,Female,Dress,Clothing,95,Georgia,2,Orange,Fall,4.9,0,Next Day Air,0,0,50,Credit Card,52.0
3583,23,Female,Shorts,Clothing,41,California,1,Beige,Summer,3.4,0,2-Day Shipping,0,0,15,PayPal,1.0
3584,52,Female,Blouse,Clothing,77,Arizona,3,Brown,Summer,2.7,0,Store Pickup,0,0,44,Credit Card,4.0
3585,39,Female,Sneakers,Footwear,52,Florida,3,Indigo,Fall,4.8,0,Express,0,0,48,Debit Card,12.0
3586,39,Female,Gloves,Accessories,41,New York,4,Gray,Winter,4.1,0,Standard,0,0,4,Venmo,26.0
3587,33,Female,Hoodie,Clothing,28,Idaho,2,Yellow,Winter,4.6,0,Store Pickup,0,0,12,PayPal,26.0
3588,33,Female,Sweater,Clothing,90,Virginia,1,Violet,Summer,4.4,0,Standard,0,0,33,Debit Card,1.0
3589,23,Female,Sunglasses,Accessories,55,Michigan,2,Magenta,Spring,3.5,0,2-Day Shipping,0,0,40,Cash,1.0
3590,31,Female,Belt,Accessories,73,New Hampshire,2,Blue,Spring,4.8,0,Next Day Air,0,0,38,Cash,4.0
3591,27,Female,Dress,Clothing,87,South Dakota,2,Gray,Fall,2.9,0,2-Day Shipping,0,0,19,Venmo,4.0
3592,48,Female,Jacket,Outerwear,89,South Dakota,2,Gold,Winter,3.2,0,2-Day Shipping,0,0,38,Bank Transfer,4.0
3593,61,Female,Boots,Footwear,82,New Jersey,3,Lavender,Spring,4.4,0,2-Day Shipping,0,0,18,Venmo,26.0
3594,63,Female,Sandals,Footwear,80,Wyoming,2,Black,Spring,4.6,0,Next Day Air,0,0,24,PayPal,12.0
3595,19,Female,Scarf,Accessories,87,Alabama,3,Charcoal,Summer,2.6,0,2-Day Shipping,0,0,29,Venmo,4.0
3596,21,Female,Blouse,Clothing,41,South Dakota,2,Violet,Spring,3.1,0,Store Pickup,0,0,14,PayPal,1.0
3597,28,Female,Hoodie,Clothing,83,South Carolina,2,Charcoal,Spring,4.3,0,Standard,0,0,44,Cash,26.0
3598,29,Female,Sunglasses,Accessories,71,New Mexico,2,Maroon,Summer,3.1,0,Standard,0,0,18,Bank Transfer,4.0
3599,23,Female,Hoodie,Clothing,76,Connecticut,4,Purple,Spring,4.6,0,Store Pickup,0,0,19,Bank Transfer,26.0
3600,37,Female,Scarf,Accessories,34,Kansas,1,Peach,Spring,4.6,0,Express,0,0,4,Cash,52.0
3601,67,Female,Dress,Clothing,81,South Carolina,4,Olive,Spring,2.7,0,Free Shipping,0,0,25,Cash,26.0
3602,34,Female,T-shirt,Clothing,47,North Carolina,2,Indigo,Summer,3.0,0,Next Day Air,0,0,3,PayPal,12.0
3603,58,Female,Skirt,Clothing,36,Wyoming,1,Magenta,Summer,3.3,0,Store Pickup,0,0,40,Debit Card,4.0
3604,45,Female,Jeans,Clothing,51,Louisiana,2,Gold,Spring,2.7,0,Free Shipping,0,0,5,Cash,52.0
3605,63,Female,Hoodie,Clothing,86,Louisiana,2,Orange,Fall,3.3,0,Standard,0,0,17,Debit Card,1.0
3606,68,Female,Jeans,Clothing,41,Alabama,2,Gold,Fall,4.3,0,Store Pickup,0,0,36,Bank Transfer,4.0
3607,41,Female,Sandals,Footwear,90,Minnesota,4,Purple,Fall,4.8,0,Express,0,0,41,Venmo,1.0
3608,50,Female,Hat,Accessories,93,New Mexico,3,Charcoal,Fall,3.3,0,Standard,0,0,20,Venmo,26.0
3609,24,Female,Gloves,Accessories,56,Tennessee,2,Cyan,Fall,4.3,0,Next Day Air,0,0,2,Cash,4.0
3610,21,Female,Socks,Clothing,39,New Mexico,2,Cyan,Summer,3.0,0,2-Day Shipping,0,0,31,Debit Card,12.0
3611,18,Female,Jacket,Outerwear,86,Texas,4,Green,Fall,4.8,0,2-Day Shipping,0,0,23,Bank Transfer,26.0
3612,63,Female,T-shirt,Clothing,82,Washington,2,Silver,Spring,2.9,0,Standard,0,0,30,Credit Card,1.0
3613,47,Female,Sandals,Footwear,29,Michigan,2,Teal,Summer,3.6,0,Standard,0,0,26,Cash,4.0
3614,58,Female,Hat,Accessories,27,Minnesota,2,Magenta,Fall,3.5,0,Store Pickup,0,0,40,Venmo,1.0
3615,46,Female,Gloves,Accessories,25,Delaware,3,Maroon,Spring,4.7,0,2-Day Shipping,0,0,19,Bank Transfer,1.0
3616,35,Female,Dress,Clothing,31,California,2,Gold,Winter,4.4,0,Free Shipping,0,0,4,Credit Card,12.0
3617,42,Female,Hoodie,Clothing,23,Wisconsin,3,Purple,Winter,3.3,0,Store Pickup,0,0,33,Debit Card,26.0
3618,48,Female,Belt,Accessories,47,Kentucky,2,Lavender,Fall,4.3,0,Express,0,0,29,Debit Card,12.0
3619,28,Female,Gloves,Accessories,67,Nevada,2,Maroon,Fall,4.0,0,2-Day Shipping,0,0,47,PayPal,26.0
3620,44,Female,Scarf,Accessories,75,North Carolina,1,Magenta,Winter,4.9,0,2-Day Shipping,0,0,50,Venmo,52.0
3621,60,Female,Sandals,Footwear,82,Louisiana,2,Turquoise,Summer,2.9,0,Express,0,0,28,Credit Card,26.0
3622,38,Female,Sneakers,Footwear,32,New Jersey,4,Silver,Summer,4.0,0,2-Day Shipping,0,0,5,Cash,26.0
3623,46,Female,Dress,Clothing,41,Wisconsin,2,Purple,Fall,4.3,0,Store Pickup,0,0,12,Credit Card,1.0
3624,39,Female,Jewelry,Accessories,89,Arkansas,2,Violet,Winter,2.7,0,2-Day Shipping,0,0,4,PayPal,52.0
3625,22,Female,Hat,Accessories,82,Texas,4,Peach,Fall,5.0,0,Store Pickup,0,0,22,Bank Transfer,26.0
3626,44,Female,Scarf,Accessories,99,Illinois,3,Green,Winter,4.4,0,Express,0,0,32,PayPal,52.0
3627,69,Female,Blouse,Clothing,98,Mississippi,3,Teal,Fall,3.5,0,Express,0,0,32,Venmo,4.0
3628,39,Female,Belt,Accessories,54,Delaware,2,Silver,Winter,3.3,0,Next Day Air,0,0,48,Cash,4.0
3629,53,Female,Blouse,Clothing,88,Georgia,3,Purple,Summer,3.8,0,Free Shipping,0,0,35,Credit Card,12.0
3630,52,Female,T-shirt,Clothing,43,Kansas,3,Lavender,Summer,4.5,0,Standard,0,0,44,Debit Card,26.0
3631,65,Female,Hat,Accessories,73,Oklahoma,2,Lavender,Winter,4.8,0,Store Pickup,0,0,29,Cash,52.0
3632,48,Female,Hat,Accessories,50,New Jersey,2,Peach,Fall,2.9,0,Store Pickup,0,0,26,Credit Card,12.0
3633,27,Female,Sneakers,Footwear,73,Utah,3,Green,Spring,3.2,0,Express,0,0,3,Debit Card,4.0
3634,39,Female,Gloves,Accessories,51,Montana,2,Orange,Spring,2.8,0,Free Shipping,0,0,1,Bank Transfer,26.0
3635,59,Female,Socks,Clothing,22,Ohio,2,Pink,Winter,3.3,0,Standard,0,0,17,PayPal,1.0
3636,52,Female,Sandals,Footwear,32,Colorado,3,Cyan,Fall,3.3,0,Free Shipping,0,0,17,Credit Card,26.0
3637,50,Female,Sandals,Footwear,38,California,3,Lavender,Summer,4.2,0,2-Day Shipping,0,0,36,Cash,52.0
3638,32,Female,Boots,Footwear,66,Utah,3,Yellow,Winter,3.6,0,Express,0,0,32,Credit Card,26.0
3639,40,Female,Backpack,Accessories,20,Kansas,2,Olive,Spring,4.6,0,Express,0,0,50,PayPal,26.0
3640,26,Female,Coat,Outerwear,44,Illinois,2,Brown,Summer,3.6,0,2-Day Shipping,0,0,39,Venmo,1.0
3641,47,Female,Sunglasses,Accessories,31,Minnesota,3,Pink,Spring,4.0,0,Next Day Air,0,0,17,PayPal,12.0
3642,51,Female,Jacket,Outerwear,45,New York,2,Cyan,Fall,2.7,0,Free Shipping,0,0,39,Bank Transfer,4.0
3643,47,Female,Dress,Clothing,71,Arizona,3,Maroon,Summer,4.4,0,Store Pickup,0,0,5,PayPal,1.0
3644,53,Female,Scarf,Accessories,96,Tennessee,4,Magenta,Fall,3.2,0,Standard,0,0,47,Debit Card,1.0
3645,35,Female,Blouse,Clothing,32,Arkansas,2,Violet,Winter,2.6,0,Next Day Air,0,0,18,Venmo,52.0
3646,38,Female,Backpack,Accessories,90,Colorado,3,Silver,Summer,3.4,0,Free Shipping,0,0,31,Credit Card,4.0
3647,69,Female,Jewelry,Accessories,68,Nevada,2,Maroon,Spring,5.0,0,2-Day Shipping,0,0,39,Debit Card,26.0
3648,47,Female,Shorts,Clothing,45,Kansas,2,Gray,Winter,2.9,0,Store Pickup,0,0,12,Bank Transfer,52.0
3649,31,Female,Skirt,Clothing,67,New York,2,White,Winter,5.0,0,Free Shipping,0,0,45,Cash,26.0
3650,68,Female,Skirt,Clothing,57,Minnesota,2,Brown,Fall,4.4,0,Standard,0,0,33,Credit Card,26.0
3651,51,Female,Jeans,Clothing,60,Ohio,2,Silver,Summer,3.5,0,2-Day Shipping,0,0,3,PayPal,1.0
3652,20,Female,Handbag,Accessories,32,Arizona,2,Yellow,Spring,3.8,0,Express,0,0,5,Venmo,4.0
3653,27,Female,Handbag,Accessories,29,Kentucky,1,Magenta,Fall,3.8,0,Store Pickup,0,0,23,Debit Card,12.0
3654,67,Female,Coat,Outerwear,20,Minnesota,2,Blue,Spring,3.9,0,Next Day Air,0,0,39,Credit Card,26.0
3655,21,Female,Jewelry,Accessories,98,Arkansas,2,Green,Winter,3.3,0,Next Day Air,0,0,10,Credit Card,1.0
3656,20,Female,Sweater,Clothing,27,Wyoming,2,Yellow,Fall,2.9,0,Next Day Air,0,0,4,Credit Card,26.0
3657,35,Female,Jacket,Outerwear,67,North Dakota,4,Cyan,Spring,3.7,0,2-Day Shipping,0,0,18,Credit Card,12.0
3658,58,Female,Shoes,Footwear,82,Alabama,3,Gold,Winter,3.7,0,Express,0,0,1,Debit Card,4.0
3659,28,Female,T-shirt,Clothing,72,Mississippi,2,Magenta,Fall,4.6,0,Standard,0,0,18,PayPal,26.0
3660,27,Female,Sandals,Footwear,77,Illinois,1,Gray,Fall,4.9,0,Store Pickup,0,0,46,Bank Transfer,1.0
3661,19,Female,Shoes,Footwear,74,Arkansas,3,Indigo,Winter,3.1,0,2-Day Shipping,0,0,13,Bank Transfer,26.0
3662,63,Female,Sandals,Footwear,39,Kansas,1,White,Winter,3.5,0,Next Day Air,0,0,5,Credit Card,26.0
3663,69,Female,Shorts,Clothing,80,Rhode Island,2,Indigo,Spring,4.9,0,Next Day Air,0,0,11,Debit Card,52.0
3664,65,Female,Backpack,Accessories,59,Florida,2,Green,Summer,4.4,0,Express,0,0,49,Credit Card,52.0
3665,63,Female,Jacket,Outerwear,68,Missouri,2,Turquoise,Fall,4.4,0,Store Pickup,0,0,1,Debit Card,26.0
